ts,product_id,price
2026-01-11T18:00:00Z,ETH-USD,2602.47
2026-01-11T19:00:00Z,BTC-USD,75944.37
2026-01-11T19:00:00Z,ETH-USD,2606.74
2026-01-11T20:00:00Z,BTC-USD,76931.48
2026-01-11T20:00:00Z,ETH-USD,2596.7
2026-01-11T21:00:00Z,BTC-USD,77258.71
2026-01-11T21:00:00Z,ETH-USD,2619.18
2026-01-11T22:00:00Z,BTC-USD,77590.45
2026-01-11T22:00:00Z,ETH-USD,2639.8
2026-01-11T23:00:00Z,BTC-USD,78501.38
2026-01-11T23:00:00Z,ETH-USD,2618.11
2026-01-12T00:00:00Z,BTC-USD,77599.36
2026-01-12T00:00:00Z,ETH-USD,2593.02
2026-01-12T01:00:00Z,BTC-USD,76913.04
2026-01-12T01:00:00Z,ETH-USD,2607.06
2026-01-12T02:00:00Z,BTC-USD,77074.5
2026-01-12T02:00:00Z,ETH-USD,2587.04
2026-01-12T03:00:00Z,BTC-USD,77497.38
2026-01-12T03:00:00Z,ETH-USD,2608.36
2026-01-12T04:00:00Z,BTC-USD,76892.49
2026-01-12T04:00:00Z,ETH-USD,2617.78
2026-01-12T05:00:00Z,BTC-USD,77407.53
2026-01-12T05:00:00Z,ETH-USD,2589.82
2026-01-12T06:00:00Z,BTC-USD,78064.14
2026-01-12T06:00:00Z,ETH-USD,2626.02
2026-01-12T07:00:00Z,BTC-USD,77338.33
2026-01-12T07:00:00Z,ETH-USD,2591.21
2026-01-12T08:00:00Z,BTC-USD,77013.43
2026-01-12T08:00:00Z,ETH-USD,2605.83
2026-01-12T09:00:00Z,BTC-USD,77934.07
2026-01-12T09:00:00Z,ETH-USD,2599.33
2026-01-12T10:00:00Z,BTC-USD,78391.96
2026-01-12T10:00:00Z,ETH-USD,2568.66
2026-01-12T11:00:00Z,BTC-USD,78804.73
2026-01-12T11:00:00Z,ETH-USD,2579.43
2026-01-12T12:00:00Z,BTC-USD,78059.83
2026-01-12T12:00:00Z,ETH-USD,2601.1
2026-01-12T13:00:00Z,BTC-USD,78782.45
2026-01-12T13:00:00Z,ETH-USD,2609.97
2026-01-12T14:00:00Z,BTC-USD,78075.49
2026-01-12T14:00:00Z,ETH-USD,2647.9
2026-01-12T15:00:00Z,BTC-USD,78666.2
2026-01-12T15:00:00Z,ETH-USD,2637.49
2026-01-12T16:00:00Z,BTC-USD,78564.68
2026-01-12T16:00:00Z,ETH-USD,2628.91
2026-01-12T17:00:00Z,BTC-USD,78615.67
2026-01-12T17:00:00Z,ETH-USD,2618.12
2026-01-12T18:00:00Z,BTC-USD,79342.03
2026-01-12T18:00:00Z,ETH-USD,2643.9
2026-01-12T19:00:00Z,BTC-USD,78599.26
2026-01-12T19:00:00Z,ETH-USD,2680.56
2026-01-12T20:00:00Z,BTC-USD,78904.99
2026-01-12T20:00:00Z,ETH-USD,2707.45
2026-01-12T21:00:00Z,BTC-USD,79353.38
2026-01-12T21:00:00Z,ETH-USD,2703.74
2026-01-12T22:00:00Z,BTC-USD,79856.87
2026-01-12T22:00:00Z,ETH-USD,2741.59
2026-01-12T23:00:00Z,BTC-USD,79437.78
2026-01-12T23:00:00Z,ETH-USD,2767.46
2026-01-13T00:00:00Z,BTC-USD,79553.31
2026-01-13T00:00:00Z,ETH-USD,2767.52
2026-01-13T01:00:00Z,BTC-USD,79464.96
2026-01-13T01:00:00Z,ETH-USD,2787.44
2026-01-13T02:00:00Z,BTC-USD,79044.58
2026-01-13T02:00:00Z,ETH-USD,2817.27
2026-01-13T03:00:00Z,BTC-USD,79737.66
2026-01-13T03:00:00Z,ETH-USD,2784.91
2026-01-13T04:00:00Z,BTC-USD,80538.29
2026-01-13T04:00:00Z,ETH-USD,2765.61
2026-01-13T05:00:00Z,BTC-USD,80507.5
2026-01-13T05:00:00Z,ETH-USD,2775.85
2026-01-13T06:00:00Z,BTC-USD,80304.2
2026-01-13T06:00:00Z,ETH-USD,2739.29
2026-01-13T07:00:00Z,BTC-USD,81048.93
2026-01-13T07:00:00Z,ETH-USD,2715.39
2026-01-13T08:00:00Z,BTC-USD,80506.14
2026-01-13T08:00:00Z,ETH-USD,2740.2
2026-01-13T09:00:00Z,BTC-USD,80225.05
2026-01-13T09:00:00Z,ETH-USD,2771.79
2026-01-13T10:00:00Z,BTC-USD,80668.66
2026-01-13T10:00:00Z,ETH-USD,2755.2
2026-01-13T11:00:00Z,BTC-USD,79721.11
2026-01-13T11:00:00Z,ETH-USD,2792.37
2026-01-13T12:00:00Z,BTC-USD,78935.09
2026-01-13T12:00:00Z,ETH-USD,2811.59
2026-01-13T13:00:00Z,BTC-USD,78952.02
2026-01-13T13:00:00Z,ETH-USD,2834.05
2026-01-13T14:00:00Z,BTC-USD,79367.72
2026-01-13T14:00:00Z,ETH-USD,2847.45
2026-01-13T15:00:00Z,BTC-USD,79389.19
2026-01-13T15:00:00Z,ETH-USD,2873.07
2026-01-13T16:00:00Z,BTC-USD,78621.2
2026-01-13T16:00:00Z,ETH-USD,2851.31
2026-01-13T17:00:00Z,BTC-USD,79037.48
2026-01-13T17:00:00Z,ETH-USD,2836.71
2026-01-13T18:00:00Z,BTC-USD,79238.15
2026-01-13T18:00:00Z,ETH-USD,2835.93
2026-01-13T19:00:00Z,BTC-USD,79339.02
2026-01-13T19:00:00Z,ETH-USD,2831.22
2026-01-13T20:00:00Z,BTC-USD,79866.5
2026-01-13T20:00:00Z,ETH-USD,2818.74
2026-01-13T21:00:00Z,BTC-USD,80311.46
2026-01-13T21:00:00Z,ETH-USD,2801.42
2026-01-13T22:00:00Z,BTC-USD,79852.49
2026-01-13T22:00:00Z,ETH-USD,2772.01
2026-01-13T23:00:00Z,BTC-USD,79278.72
2026-01-13T23:00:00Z,ETH-USD,2742.81
2026-01-14T00:00:00Z,BTC-USD,79389.44
2026-01-14T00:00:00Z,ETH-USD,2765.04
2026-01-14T01:00:00Z,BTC-USD,78804.24
2026-01-14T01:00:00Z,ETH-USD,2743.68
2026-01-14T02:00:00Z,BTC-USD,78812.51
2026-01-14T02:00:00Z,ETH-USD,2762.92
2026-01-14T03:00:00Z,BTC-USD,79790.98
2026-01-14T03:00:00Z,ETH-USD,2766.27
2026-01-14T04:00:00Z,BTC-USD,79398.01
2026-01-14T04:00:00Z,ETH-USD,2735.61
2026-01-14T05:00:00Z,BTC-USD,78830.55
2026-01-14T05:00:00Z,ETH-USD,2715.36
2026-01-14T06:00:00Z,BTC-USD,78238.22
2026-01-14T06:00:00Z,ETH-USD,2678.46
2026-01-14T07:00:00Z,BTC-USD,78344.1
2026-01-14T07:00:00Z,ETH-USD,2662.27
2026-01-14T08:00:00Z,BTC-USD,79312.23
2026-01-14T08:00:00Z,ETH-USD,2667.72
2026-01-14T09:00:00Z,BTC-USD,79743.33
2026-01-14T09:00:00Z,ETH-USD,2640.14
2026-01-14T10:00:00Z,BTC-USD,80517.76
2026-01-14T10:00:00Z,ETH-USD,2640.76
2026-01-14T11:00:00Z,BTC-USD,81308.28
2026-01-14T11:00:00Z,ETH-USD,2647.75
2026-01-14T12:00:00Z,BTC-USD,81286.73
2026-01-14T12:00:00Z,ETH-USD,2644.51
2026-01-14T13:00:00Z,BTC-USD,80685.94
2026-01-14T13:00:00Z,ETH-USD,2611.42
2026-01-14T14:00:00Z,BTC-USD,81615.98
2026-01-14T14:00:00Z,ETH-USD,2611.04
2026-01-14T15:00:00Z,BTC-USD,82314.03
2026-01-14T15:00:00Z,ETH-USD,2604.83
2026-01-14T16:00:00Z,BTC-USD,81478.71
2026-01-14T16:00:00Z,ETH-USD,2615.91
2026-01-14T17:00:00Z,BTC-USD,80610.17
2026-01-14T17:00:00Z,ETH-USD,2590.6
2026-01-14T18:00:00Z,BTC-USD,80777.11
2026-01-14T18:00:00Z,ETH-USD,2577.16
2026-01-14T19:00:00Z,BTC-USD,81814.93
2026-01-14T19:00:00Z,ETH-USD,2549.94
2026-01-14T20:00:00Z,BTC-USD,82396.72
2026-01-14T20:00:00Z,ETH-USD,2559.07
2026-01-14T21:00:00Z,BTC-USD,83036.82
2026-01-14T21:00:00Z,ETH-USD,2539.99
2026-01-14T22:00:00Z,BTC-USD,83125.2
2026-01-14T22:00:00Z,ETH-USD,2537.62
2026-01-14T23:00:00Z,BTC-USD,83047.73
2026-01-14T23:00:00Z,ETH-USD,2565.39
2026-01-15T00:00:00Z,BTC-USD,84106.65
2026-01-15T00:00:00Z,ETH-USD,2552.2
2026-01-15T01:00:00Z,BTC-USD,84403.19
2026-01-15T01:00:00Z,ETH-USD,2561.59
2026-01-15T02:00:00Z,BTC-USD,84952.0
2026-01-15T02:00:00Z,ETH-USD,2596.12
2026-01-15T03:00:00Z,BTC-USD,84373.87
2026-01-15T03:00:00Z,ETH-USD,2575.66
2026-01-15T04:00:00Z,BTC-USD,84754.46
2026-01-15T04:00:00Z,ETH-USD,2551.33
2026-01-15T05:00:00Z,BTC-USD,84105.69
2026-01-15T05:00:00Z,ETH-USD,2521.17
2026-01-15T06:00:00Z,BTC-USD,83102.05
2026-01-15T06:00:00Z,ETH-USD,2518.81
2026-01-15T07:00:00Z,BTC-USD,83338.5
2026-01-15T07:00:00Z,ETH-USD,2504.82
2026-01-15T08:00:00Z,BTC-USD,82820.71
2026-01-15T08:00:00Z,ETH-USD,2521.11
2026-01-15T09:00:00Z,BTC-USD,83282.41
2026-01-15T09:00:00Z,ETH-USD,2519.01
2026-01-15T10:00:00Z,BTC-USD,83714.19
2026-01-15T10:00:00Z,ETH-USD,2551.23
2026-01-15T11:00:00Z,BTC-USD,84358.43
2026-01-15T11:00:00Z,ETH-USD,2561.76
2026-01-15T12:00:00Z,BTC-USD,84740.54
2026-01-15T12:00:00Z,ETH-USD,2595.26
2026-01-15T13:00:00Z,BTC-USD,84624.32
2026-01-15T13:00:00Z,ETH-USD,2599.91
2026-01-15T14:00:00Z,BTC-USD,84978.97
2026-01-15T14:00:00Z,ETH-USD,2632.0
2026-01-15T15:00:00Z,BTC-USD,85715.38
2026-01-15T15:00:00Z,ETH-USD,2600.61
2026-01-15T16:00:00Z,BTC-USD,85042.34
2026-01-15T16:00:00Z,ETH-USD,2587.4
2026-01-15T17:00:00Z,BTC-USD,85614.16
2026-01-15T17:00:00Z,ETH-USD,2593.88
2026-01-15T18:00:00Z,BTC-USD,85204.52
2026-01-15T18:00:00Z,ETH-USD,2566.92
2026-01-15T19:00:00Z,BTC-USD,85649.03
2026-01-15T19:00:00Z,ETH-USD,2583.08
2026-01-15T20:00:00Z,BTC-USD,86639.73
2026-01-15T20:00:00Z,ETH-USD,2584.4
2026-01-15T21:00:00Z,BTC-USD,86669.61
2026-01-15T21:00:00Z,ETH-USD,2554.25
2026-01-15T22:00:00Z,BTC-USD,85715.94
2026-01-15T22:00:00Z,ETH-USD,2550.49
2026-01-15T23:00:00Z,BTC-USD,85378.05
2026-01-15T23:00:00Z,ETH-USD,2533.3
2026-01-16T00:00:00Z,BTC-USD,84548.45
2026-01-16T00:00:00Z,ETH-USD,2568.5
2026-01-16T01:00:00Z,BTC-USD,85300.84
2026-01-16T01:00:00Z,ETH-USD,2575.39
2026-01-16T02:00:00Z,BTC-USD,86304.8
2026-01-16T02:00:00Z,ETH-USD,2613.99
2026-01-16T03:00:00Z,BTC-USD,86719.67
2026-01-16T03:00:00Z,ETH-USD,2597.82
2026-01-16T04:00:00Z,BTC-USD,85766.26
2026-01-16T04:00:00Z,ETH-USD,2618.43
2026-01-16T05:00:00Z,BTC-USD,85745.89
2026-01-16T05:00:00Z,ETH-USD,2631.24
2026-01-16T06:00:00Z,BTC-USD,86680.68
2026-01-16T06:00:00Z,ETH-USD,2608.25
2026-01-16T07:00:00Z,BTC-USD,86908.93
2026-01-16T07:00:00Z,ETH-USD,2619.75
2026-01-16T08:00:00Z,BTC-USD,86934.4
2026-01-16T08:00:00Z,ETH-USD,2590.01
2026-01-16T09:00:00Z,BTC-USD,86647.44
2026-01-16T09:00:00Z,ETH-USD,2578.78
2026-01-16T10:00:00Z,BTC-USD,87059.3
2026-01-16T10:00:00Z,ETH-USD,2606.83
2026-01-16T11:00:00Z,BTC-USD,86732.4
2026-01-16T11:00:00Z,ETH-USD,2622.77
2026-01-16T12:00:00Z,BTC-USD,86316.56
2026-01-16T12:00:00Z,ETH-USD,2657.94
2026-01-16T13:00:00Z,BTC-USD,87036.36
2026-01-16T13:00:00Z,ETH-USD,2663.13
2026-01-16T14:00:00Z,BTC-USD,86981.59
2026-01-16T14:00:00Z,ETH-USD,2650.14
2026-01-16T15:00:00Z,BTC-USD,86640.78
2026-01-16T15:00:00Z,ETH-USD,2687.6
2026-01-16T16:00:00Z,BTC-USD,86476.54
2026-01-16T16:00:00Z,ETH-USD,2690.08
2026-01-16T17:00:00Z,BTC-USD,87575.05
2026-01-16T17:00:00Z,ETH-USD,2703.73
2026-01-16T18:00:00Z,BTC-USD,87712.09
2026-01-16T18:00:00Z,ETH-USD,2698.28
2026-01-16T19:00:00Z,BTC-USD,87070.88
2026-01-16T19:00:00Z,ETH-USD,2688.81
2026-01-16T20:00:00Z,BTC-USD,87672.63
2026-01-16T20:00:00Z,ETH-USD,2699.93
2026-01-16T21:00:00Z,BTC-USD,88286.32
2026-01-16T21:00:00Z,ETH-USD,2678.07
2026-01-16T22:00:00Z,BTC-USD,88439.1
2026-01-16T22:00:00Z,ETH-USD,2712.63
2026-01-16T23:00:00Z,BTC-USD,88346.5
2026-01-16T23:00:00Z,ETH-USD,2729.58
2026-01-17T00:00:00Z,BTC-USD,87554.53
2026-01-17T00:00:00Z,ETH-USD,2768.4
2026-01-17T01:00:00Z,BTC-USD,87836.61
2026-01-17T01:00:00Z,ETH-USD,2748.85
2026-01-17T02:00:00Z,BTC-USD,87130.35
2026-01-17T02:00:00Z,ETH-USD,2754.28
2026-01-17T03:00:00Z,BTC-USD,87287.74
2026-01-17T03:00:00Z,ETH-USD,2723.16
2026-01-17T04:00:00Z,BTC-USD,88405.58
2026-01-17T04:00:00Z,ETH-USD,2757.13
2026-01-17T05:00:00Z,BTC-USD,88364.58
2026-01-17T05:00:00Z,ETH-USD,2727.93
2026-01-17T06:00:00Z,BTC-USD,89142.5
2026-01-17T06:00:00Z,ETH-USD,2729.16
2026-01-17T07:00:00Z,BTC-USD,89669.79
2026-01-17T07:00:00Z,ETH-USD,2731.23
2026-01-17T08:00:00Z,BTC-USD,89206.7
2026-01-17T08:00:00Z,ETH-USD,2759.11
2026-01-17T09:00:00Z,BTC-USD,90322.33
2026-01-17T09:00:00Z,ETH-USD,2739.98
2026-01-17T10:00:00Z,BTC-USD,90483.25
2026-01-17T10:00:00Z,ETH-USD,2732.1
2026-01-17T11:00:00Z,BTC-USD,91482.79
2026-01-17T11:00:00Z,ETH-USD,2734.12
2026-01-17T12:00:00Z,BTC-USD,92396.08
2026-01-17T12:00:00Z,ETH-USD,2764.35
2026-01-17T13:00:00Z,BTC-USD,91925.43
2026-01-17T13:00:00Z,ETH-USD,2788.98
2026-01-17T14:00:00Z,BTC-USD,91775.92
2026-01-17T14:00:00Z,ETH-USD,2825.5
2026-01-17T15:00:00Z,BTC-USD,91839.56
2026-01-17T15:00:00Z,ETH-USD,2853.18
2026-01-17T16:00:00Z,BTC-USD,91386.88
2026-01-17T16:00:00Z,ETH-USD,2837.93
2026-01-17T17:00:00Z,BTC-USD,91631.2
2026-01-17T17:00:00Z,ETH-USD,2880.41
2026-01-17T18:00:00Z,BTC-USD,91653.28
2026-01-17T18:00:00Z,ETH-USD,2852.5
2026-01-17T19:00:00Z,BTC-USD,91787.51
2026-01-17T19:00:00Z,ETH-USD,2841.11
2026-01-17T20:00:00Z,BTC-USD,91952.54
2026-01-17T20:00:00Z,ETH-USD,2846.11
2026-01-17T21:00:00Z,BTC-USD,91895.86
2026-01-17T21:00:00Z,ETH-USD,2832.83
2026-01-17T22:00:00Z,BTC-USD,91226.52
2026-01-17T22:00:00Z,ETH-USD,2850.47
2026-01-17T23:00:00Z,BTC-USD,91435.88
2026-01-17T23:00:00Z,ETH-USD,2829.87
2026-01-18T00:00:00Z,BTC-USD,92111.46
2026-01-18T00:00:00Z,ETH-USD,2793.83
2026-01-18T01:00:00Z,BTC-USD,92721.02
2026-01-18T01:00:00Z,ETH-USD,2811.86
2026-01-18T02:00:00Z,BTC-USD,93489.24
2026-01-18T02:00:00Z,ETH-USD,2803.97
2026-01-18T03:00:00Z,BTC-USD,93918.56
2026-01-18T03:00:00Z,ETH-USD,2831.46
2026-01-18T04:00:00Z,BTC-USD,95000.0
2026-01-18T04:00:00Z,ETH-USD,2832.49
2026-01-18T05:00:00Z,BTC-USD,93947.92
2026-01-18T05:00:00Z,ETH-USD,2834.09
2026-01-18T06:00:00Z,BTC-USD,94206.7
2026-01-18T06:00:00Z,ETH-USD,2865.9
2026-01-18T07:00:00Z,BTC-USD,95000.0
2026-01-18T07:00:00Z,ETH-USD,2862.37
2026-01-18T08:00:00Z,BTC-USD,95000.0
2026-01-18T08:00:00Z,ETH-USD,2860.22
2026-01-18T09:00:00Z,BTC-USD,95000.0
2026-01-18T09:00:00Z,ETH-USD,2854.19
2026-01-18T10:00:00Z,BTC-USD,95000.0
2026-01-18T10:00:00Z,ETH-USD,2827.0
2026-01-18T11:00:00Z,BTC-USD,94975.04
2026-01-18T11:00:00Z,ETH-USD,2866.88
2026-01-18T12:00:00Z,BTC-USD,94639.21
2026-01-18T12:00:00Z,ETH-USD,2884.34
2026-01-18T13:00:00Z,BTC-USD,95000.0
2026-01-18T13:00:00Z,ETH-USD,2915.21
2026-01-18T14:00:00Z,BTC-USD,95000.0
2026-01-18T14:00:00Z,ETH-USD,2947.04
2026-01-18T15:00:00Z,BTC-USD,94762.52
2026-01-18T15:00:00Z,ETH-USD,2932.85
2026-01-18T16:00:00Z,BTC-USD,95000.0
2026-01-18T16:00:00Z,ETH-USD,2956.38
2026-01-18T17:00:00Z,BTC-USD,95000.0
2026-01-18T17:00:00Z,ETH-USD,2918.06
2026-01-18T18:00:00Z,BTC-USD,94022.5
2026-01-18T18:00:00Z,ETH-USD,2930.62
2026-01-18T19:00:00Z,BTC-USD,95000.0
2026-01-18T19:00:00Z,ETH-USD,2974.36
2026-01-18T20:00:00Z,BTC-USD,95000.0
2026-01-18T20:00:00Z,ETH-USD,2970.16
2026-01-18T21:00:00Z,BTC-USD,94093.8
2026-01-18T21:00:00Z,ETH-USD,2983.16
2026-01-18T22:00:00Z,BTC-USD,95000.0
2026-01-18T22:00:00Z,ETH-USD,2979.78
2026-01-18T23:00:00Z,BTC-USD,95000.0
2026-01-18T23:00:00Z,ETH-USD,3016.13
2026-01-19T00:00:00Z,BTC-USD,93969.23
2026-01-19T00:00:00Z,ETH-USD,3043.54
2026-01-19T01:00:00Z,BTC-USD,93530.79
2026-01-19T01:00:00Z,ETH-USD,3034.02
2026-01-19T02:00:00Z,BTC-USD,92748.8
2026-01-19T02:00:00Z,ETH-USD,3038.28
2026-01-19T03:00:00Z,BTC-USD,92948.04
2026-01-19T03:00:00Z,ETH-USD,3065.57
2026-01-19T04:00:00Z,BTC-USD,92227.66
2026-01-19T04:00:00Z,ETH-USD,3029.67
2026-01-19T05:00:00Z,BTC-USD,93128.81
2026-01-19T05:00:00Z,ETH-USD,3041.7
2026-01-19T06:00:00Z,BTC-USD,92571.97
2026-01-19T06:00:00Z,ETH-USD,3079.64
2026-01-19T07:00:00Z,BTC-USD,91792.32
2026-01-19T07:00:00Z,ETH-USD,3077.71
2026-01-19T08:00:00Z,BTC-USD,91273.65
2026-01-19T08:00:00Z,ETH-USD,3057.41
2026-01-19T09:00:00Z,BTC-USD,90199.81
2026-01-19T09:00:00Z,ETH-USD,3085.95
2026-01-19T10:00:00Z,BTC-USD,91149.63
2026-01-19T10:00:00Z,ETH-USD,3103.39
2026-01-19T11:00:00Z,BTC-USD,90415.82
2026-01-19T11:00:00Z,ETH-USD,3099.7
2026-01-19T12:00:00Z,BTC-USD,90111.95
2026-01-19T12:00:00Z,ETH-USD,3109.12
2026-01-19T13:00:00Z,BTC-USD,90470.0
2026-01-19T13:00:00Z,ETH-USD,3103.85
2026-01-19T14:00:00Z,BTC-USD,89950.02
2026-01-19T14:00:00Z,ETH-USD,3136.48
2026-01-19T15:00:00Z,BTC-USD,89318.61
2026-01-19T15:00:00Z,ETH-USD,3127.56
2026-01-19T16:00:00Z,BTC-USD,89325.77
2026-01-19T16:00:00Z,ETH-USD,3105.29
2026-01-19T17:00:00Z,BTC-USD,89531.05
2026-01-19T17:00:00Z,ETH-USD,3113.58
2026-01-19T18:00:00Z,BTC-USD,90678.6
2026-01-19T18:00:00Z,ETH-USD,3096.65
2026-01-19T19:00:00Z,BTC-USD,91807.42
2026-01-19T19:00:00Z,ETH-USD,3112.4
2026-01-19T20:00:00Z,BTC-USD,91335.71
2026-01-19T20:00:00Z,ETH-USD,3119.91
2026-01-19T21:00:00Z,BTC-USD,91805.64
2026-01-19T21:00:00Z,ETH-USD,3143.61
2026-01-19T22:00:00Z,BTC-USD,90816.53
2026-01-19T22:00:00Z,ETH-USD,3154.88
2026-01-19T23:00:00Z,BTC-USD,90854.51
2026-01-19T23:00:00Z,ETH-USD,3193.44
2026-01-20T00:00:00Z,BTC-USD,90414.31
2026-01-20T00:00:00Z,ETH-USD,3222.71
2026-01-20T01:00:00Z,BTC-USD,90701.52
2026-01-20T01:00:00Z,ETH-USD,3210.52
2026-01-20T02:00:00Z,BTC-USD,91056.66
2026-01-20T02:00:00Z,ETH-USD,3223.38
2026-01-20T03:00:00Z,BTC-USD,91506.85
2026-01-20T03:00:00Z,ETH-USD,3245.64
2026-01-20T04:00:00Z,BTC-USD,91916.76
2026-01-20T04:00:00Z,ETH-USD,3279.11
2026-01-20T05:00:00Z,BTC-USD,92257.42
2026-01-20T05:00:00Z,ETH-USD,3319.11
2026-01-20T06:00:00Z,BTC-USD,92641.07
2026-01-20T06:00:00Z,ETH-USD,3302.38
2026-01-20T07:00:00Z,BTC-USD,92550.34
2026-01-20T07:00:00Z,ETH-USD,3311.65
2026-01-20T08:00:00Z,BTC-USD,93134.24
2026-01-20T08:00:00Z,ETH-USD,3273.95
2026-01-20T09:00:00Z,BTC-USD,92703.75
2026-01-20T09:00:00Z,ETH-USD,3299.08
2026-01-20T10:00:00Z,BTC-USD,91998.37
2026-01-20T10:00:00Z,ETH-USD,3265.54
2026-01-20T11:00:00Z,BTC-USD,92135.0
2026-01-20T11:00:00Z,ETH-USD,3311.82
2026-01-20T12:00:00Z,BTC-USD,92252.14
2026-01-20T12:00:00Z,ETH-USD,3353.19
2026-01-20T13:00:00Z,BTC-USD,93060.43
2026-01-20T13:00:00Z,ETH-USD,3331.23
2026-01-20T14:00:00Z,BTC-USD,93862.36
2026-01-20T14:00:00Z,ETH-USD,3331.14
2026-01-20T15:00:00Z,BTC-USD,94628.48
2026-01-20T15:00:00Z,ETH-USD,3356.63
2026-01-20T16:00:00Z,BTC-USD,94294.24
2026-01-20T16:00:00Z,ETH-USD,3320.85
2026-01-20T17:00:00Z,BTC-USD,95000.0
2026-01-20T17:00:00Z,ETH-USD,3287.91
2026-01-20T18:00:00Z,BTC-USD,95000.0
2026-01-20T18:00:00Z,ETH-USD,3323.89
2026-01-20T19:00:00Z,BTC-USD,95000.0
2026-01-20T19:00:00Z,ETH-USD,3371.82
2026-01-20T20:00:00Z,BTC-USD,95000.0
2026-01-20T20:00:00Z,ETH-USD,3403.29
2026-01-20T21:00:00Z,BTC-USD,94728.72
2026-01-20T21:00:00Z,ETH-USD,3433.68
2026-01-20T22:00:00Z,BTC-USD,93624.93
2026-01-20T22:00:00Z,ETH-USD,3439.04
2026-01-20T23:00:00Z,BTC-USD,93565.92
2026-01-20T23:00:00Z,ETH-USD,3457.99
2026-01-21T00:00:00Z,BTC-USD,94015.83
2026-01-21T00:00:00Z,ETH-USD,3468.2
2026-01-21T01:00:00Z,BTC-USD,94820.65
2026-01-21T01:00:00Z,ETH-USD,3514.22
2026-01-21T02:00:00Z,BTC-USD,93939.64
2026-01-21T02:00:00Z,ETH-USD,3488.85
2026-01-21T03:00:00Z,BTC-USD,92871.13
2026-01-21T03:00:00Z,ETH-USD,3529.47
2026-01-21T04:00:00Z,BTC-USD,93060.14
2026-01-21T04:00:00Z,ETH-USD,3573.74
2026-01-21T05:00:00Z,BTC-USD,92458.43
2026-01-21T05:00:00Z,ETH-USD,3530.26
2026-01-21T06:00:00Z,BTC-USD,93253.24
2026-01-21T06:00:00Z,ETH-USD,3573.93
2026-01-21T07:00:00Z,BTC-USD,92838.7
2026-01-21T07:00:00Z,ETH-USD,3566.22
2026-01-21T08:00:00Z,BTC-USD,92049.06
2026-01-21T08:00:00Z,ETH-USD,3600.0
2026-01-21T09:00:00Z,BTC-USD,91644.88
2026-01-21T09:00:00Z,ETH-USD,3600.0
2026-01-21T10:00:00Z,BTC-USD,90767.82
2026-01-21T10:00:00Z,ETH-USD,3600.0
2026-01-21T11:00:00Z,BTC-USD,89986.46
2026-01-21T11:00:00Z,ETH-USD,3596.96
2026-01-21T12:00:00Z,BTC-USD,90414.98
2026-01-21T12:00:00Z,ETH-USD,3600.0
2026-01-21T13:00:00Z,BTC-USD,91468.26
2026-01-21T13:00:00Z,ETH-USD,3593.36
2026-01-21T14:00:00Z,BTC-USD,92067.99
2026-01-21T14:00:00Z,ETH-USD,3559.15
2026-01-21T15:00:00Z,BTC-USD,91918.12
2026-01-21T15:00:00Z,ETH-USD,3519.54
2026-01-21T16:00:00Z,BTC-USD,91939.6
2026-01-21T16:00:00Z,ETH-USD,3511.93
2026-01-21T17:00:00Z,BTC-USD,93023.38
2026-01-21T17:00:00Z,ETH-USD,3466.09
2026-01-21T18:00:00Z,BTC-USD,92768.8
2026-01-21T18:00:00Z,ETH-USD,3462.13
2026-01-21T19:00:00Z,BTC-USD,93860.12
2026-01-21T19:00:00Z,ETH-USD,3499.55
2026-01-21T20:00:00Z,BTC-USD,92966.94
2026-01-21T20:00:00Z,ETH-USD,3520.15
2026-01-21T21:00:00Z,BTC-USD,93116.77
2026-01-21T21:00:00Z,ETH-USD,3570.69
2026-01-21T22:00:00Z,BTC-USD,92834.33
2026-01-21T22:00:00Z,ETH-USD,3561.92
2026-01-21T23:00:00Z,BTC-USD,92160.84
2026-01-21T23:00:00Z,ETH-USD,3524.68
